Latitude,Longitude,Elevation,SaddleLatitude,SaddleLongitude,Prominence
-20.7783,148.2692,2017,-20.7417,148.2692,623
-20.7817,149.2858,1272,-20.8517,149.1742,1272
-20.7883,148.5783,1601,-20.8092,148.5792,1129
-20.7883,148.755,698,-20.7767,148.7442,511
-20.7933,148.68,1118,-20.815,148.6317,804
-20.7975,148.3717,2700,-20.7883,148.3967,762
-20.8067,139.8842,1991,-20.8167,139.8608,564
-20.8075,148.7267,751,-20.7933,148.7,496
-20.8092,149.275,682,-20.8083,149.295,682
-20.8125,147.4675,1975,-20.7683,147.4217,699
-20.8133,148.3008,1650,-20.8125,148.2958,502
-20.8167,148.6425,885,-20.7842,148.635,498
-20.8233,148.4208,2719,-20.8175,148.4292,754
-20.8267,148.4942,2988,-20.7633,148.4667,679
-20.8308,148.555,3136,-20.8458,148.5517,633
-20.8417,148.2867,1374,-20.8525,148.2983,521
-20.8517,148.6292,1525,-20.8742,148.6408,843
-20.855,148.0667,1702,-20.9025,148.0592,892
-20.8575,148.4925,2857,-20.8467,148.495,594
-20.8617,146.6633,1240,-21.0667,146.6758,535
-20.8617,119.4967,1108,-20.9167,119.4783,607
-20.8617,149.615,1282,-20.8275,149.4617,1282
-20.8633,148.6575,1604,-20.87,148.6508,1162
-20.8633,148.6775,1545,-20.8683,148.6683,896
-20.8642,139.93,1837,-20.8683,139.92,548
-20.865,148.3767,2089,-20.8633,148.3833,511
-20.8725,148.5458,3343,-20.96,148.6383,1060
-20.8758,149.5958,1089,-20.8767,149.6042,542
-20.885,148.3283,2352,-20.8867,148.3383,886
-20.8875,139.8842,1998,-19.5975,136.8267,1221
-20.89,148.5692,3100,-20.8817,148.5833,879
-20.8908,147.3292,1784,-20.8442,147.32,564
-20.8967,147.2642,1479,-20.8967,147.275,505
-20.9058,147.6592,1781,-20.9183,147.6258,502
-20.91,149.4092,915,-20.8617,149.3592,915
-20.9117,147.1783,1476,-20.8708,147.2142,525
-20.9125,149.035,849,-20.9283,149.0108,807
-20.9167,148.6,3074,-20.8625,148.59,788
-20.9192,149.4467,1194,-20.8625,149.3667,1194
-20.9233,148.9908,662,-20.9442,148.9617,558
-20.9275,147.9942,1991,-20.935,148.0217,1188
-20.9292,148.565,3162,-20.9475,148.5767,702
-20.9325,148.6625,2299,-20.9417,148.6508,912
-20.9392,148.755,1394,-20.9983,148.7058,948
-20.9408,148.7033,1564,-20.9383,148.695,679
-20.9433,147.0517,1332,-20.96,147.055,529
-20.9558,148.7992,1227,-20.9592,148.7925,634
-20.9675,148.5367,3431,-20.9742,148.5617,794
-20.9708,146.9608,1289,-20.9683,146.99,499
-20.9725,148.5808,3782,-20.9883,148.5975,833
-20.985,148.9358,1492,-20.9858,148.9492,722
-20.9875,119.4608,1190,-20.99,119.5325,502
-20.9883,148.7167,1302,-20.9608,148.7408,663
-20.9933,116.6225,823,-21.0258,116.5942,617
-20.9967,148.0575,1978,-21.08,148.0533,778
-20.9967,148.8117,977,-21.01,148.8125,633
-20.9983,148.9492,1755,-21,148.9325,1355
-21.0017,148.0942,1469,-21.0133,148.0767,525
-21.0158,116.645,823,-21.0242,116.6383,610
-21.0233,148.8042,1040,-21.0317,148.7883,611
-21.0275,148.4817,3113,-21.0225,148.4933,600
-21.0275,148.64,4097,-21.005,148.6225,561
-21.0283,148.045,1929,-20.9992,148.0433,515
-21.0292,148.6833,2562,-21.03,148.6767,597
-21.0325,148.9433,1932,-21.0475,148.9183,1762
-21.0325,117.1017,859,-21.0442,117.1017,617
-21.0333,148.8475,879,-21.0475,148.8442,647
-21.0375,148.7525,1013,-21.04,148.7575,541
-21.0458,148.7675,1220,-21.0533,148.7625,712
-21.0558,148.35,2621,-21.0658,148.3758,617
-21.0567,148.6983,1847,-21.0525,148.6917,502
-21.0683,149.0983,980,-21.0942,149.0733,859
-21.0683,149.0242,971,-21.0742,149.0208,719
-21.0708,148.7608,1650,-21.0725,148.73,1057
-21.0725,148.8267,1673,-21.0867,148.81,1395
-21.0825,148.4392,3786,-21.1033,148.4875,1182
-21.0975,148.4008,2280,-21.1033,148.4017,499
-21.0975,148.7942,990,-21.0883,148.7867,616
-21.1025,148.6033,2316,-21.0875,148.6075,509
-21.1067,148.8575,1187,-21.0983,148.8833,725
-21.1092,148.3683,2726,-21.155,148.3792,807
-21.1092,148.9267,1269,-21.09,148.8342,915
-21.1183,148.7408,1164,-21.0775,148.7308,564
-21.1283,148.8858,892,-21.115,148.8875,545
-21.1308,148.2908,2063,-21.1392,148.3017,777
-21.1425,148.4242,3248,-21.1592,148.5075,801
-21.1475,148.3133,1899,-21.145,148.3208,607
-21.1583,119.2825,1381,-21.23,119.1517,607
-21.1592,148.6558,2201,-21.1608,148.6458,1050
-21.1667,148.64,2070,-21.1775,148.6042,696
-21.1717,148.3858,2516,-21.1933,148.3908,535
-21.1733,148.9858,816,-21.1625,148.9492,679
-21.18,134.04,2030,-21.2083,134.0208,557
-21.1983,117.3458,882,-21.1992,117.3358,571
-21.1992,119.265,1335,-21.1742,119.2708,548
-21.2067,148.4042,2588,-21.2208,148.4458,584
-21.2233,148.5642,3254,-21.35,148.5425,735
-21.2242,148.7933,1036,-21.2533,148.7917,745
-21.235,148.1542,2076,-21.3117,148.2142,807
-21.2383,148.9142,1341,-21.2358,148.8875,1082
-21.2417,117.5008,1059,-21.2917,117.5117,587
-21.2608,149.0425,721,-21.1808,149.0025,561
-21.2633,148.8358,1519,-21.2633,148.8467,827
-21.2642,148.875,1433,-21.2692,148.8733,541
-21.275,148.8575,2444,-21.645,149.1817,1680
-21.2783,148.61,2519,-21.2867,148.5958,535
-21.2817,148.6367,2526,-21.285,148.6225,902
-21.2933,147.54,1656,-21.2667,147.56,525
-21.2967,117.5333,1066,-21.3033,117.5308,571
-21.3033,149.6717,606,-21.3117,149.6742,541
-21.3142,140.6583,1712,-21.4217,140.1942,676
-21.3158,149.6808,1046,-21.4792,149.7592,1046
-21.3167,148.8975,1604,-21.31,148.8842,765
-21.3275,148.9608,2096,-21.3967,149.0733,1112
-21.3292,148.4308,2073,-21.3275,148.4408,512
-21.3492,149.2233,685,-21.3925,149.1942,610
-21.3625,148.84,1581,-21.3717,148.8208,745
-21.3658,148.9908,1932,-21.3458,148.9758,614
-21.3675,149.045,1827,-21.3575,149.0208,607
-21.3692,148.6708,2864,-21.3717,148.6442,758
-21.37,148.59,3562,-21.1325,148.4908,1309
-21.3733,148.4917,1909,-21.3692,148.4975,673
-21.3775,149.2092,643,-21.37,149.2067,548
-21.3792,148.6958,2706,-21.3742,148.6792,607
-21.4117,118.2383,1407,-21.4,118.2217,568
-21.4175,146.4625,1656,-21.4258,146.41,735
-21.4192,119.2408,1496,-21.4242,119.2283,581
-21.4325,149.1933,885,-21.43,149.1633,695
-21.435,148.92,1617,-21.4508,148.91,650
-21.4417,148.7108,2791,-21.4033,148.6983,705
-21.4483,119.6725,1624,-21.545,119.62,493
-21.4483,149.0392,2417,-21.3433,148.9325,1597
-21.4525,148.1492,2303,-21.4167,148.1867,981
-21.4583,148.8225,1748,-21.4192,148.8017,899
-21.4608,148.875,1669,-21.4625,148.8908,744
-21.4642,148.6417,2158,-21.4367,148.6283,508
-21.4658,119.2258,1499,-21.465,119.2125,551
-21.4675,149.0867,1896,-21.4667,149.0792,505
-21.4692,148.5792,2339,-21.4425,148.5792,1024
-21.4708,149.0625,2099,-21.4358,149.055,859
-21.4708,148.3017,1853,-21.3775,148.3858,492
-21.4883,146.5667,1620,-21.4558,146.515,725
-21.4908,148.9017,2086,-21.515,148.9125,1050
-21.4917,149.1533,1715,-21.5708,149.1908,777
-21.4992,148.7542,1820,-21.49,148.76,521
-21.5158,150.27,639,-21.5733,150.2617,639
-21.5233,149.1417,1673,-21.5042,149.1483,663
-21.5308,148.2233,1912,-21.4908,148.2133,659
-21.5333,148.7175,2057,-21.5133,148.7175,535
-21.55,149.0517,1994,-21.4758,149.0867,676
-21.555,148.8675,2417,-21.5217,148.895,1423
-21.5558,119.1625,1650,-21.7933,119.1425,499
-21.5725,132.4725,2604,-21.6467,132.5267,833
-21.5742,148.6633,1699,-21.5675,148.655,630
-21.5783,148.2692,2155,-21.5517,148.23,971
-21.5842,149.0567,1656,-21.57,149.05,548
-21.59,149.1733,2244,-21.505,149.1217,1424
-21.6008,148.9683,3451,-21.4583,148.8483,2635
-21.6042,148.0842,1873,-21.5783,148.0842,591
-21.6083,149.7983,538,-21.6192,149.82,538
-21.61,148.5908,1315,-21.5933,148.55,499
-21.6142,149.3092,761,-21.6467,149.2942,630
-21.6167,134.05,2283,-21.7042,134.025,518
-21.6225,148.3225,1640,-21.5842,148.3075,515
-21.6242,149.3858,954,-21.6917,149.375,850
-21.6317,148.7217,1568,-21.6217,148.7067,656
-21.6367,148.975,2933,-21.6233,148.9625,1047
-21.6425,149.2583,984,-21.6483,149.2408,715
-21.6517,150.2808,770,-21.8108,150.1908,770
-21.6517,149.835,567,-21.7433,149.64,567
-21.6533,149.1792,1423,-21.6742,149.1958,623
-21.6558,149.07,1437,-21.6625,149.0692,506
-21.6575,148.5575,1751,-21.6283,148.5508,987
-21.6642,148.9733,2191,-21.6567,148.9692,709
-21.67,149.0775,1765,-21.6775,149.0692,630
-21.6942,149.1242,1791,-21.6975,149.1108,643
-21.6958,148.1358,1755,-21.7125,148.1767,597
-21.6967,148.8992,1571,-21.72,148.9183,564
-21.7017,149.2925,830,-21.715,149.2817,493
-21.7025,149.0592,2273,-21.7192,149.0642,712
-21.7075,149.21,1482,-21.7492,149.2083,544
-21.7233,149.2792,1020,-21.73,149.2725,555
-21.7283,149.0775,2276,-21.7642,149.0467,1145
-21.7325,148.3083,1814,-21.6675,148.2667,499
-21.7367,149.1267,2050,-21.7558,149.1442,709
-21.7417,148.8525,2185,-21.6842,148.9108,1211
-21.7508,148.9208,1938,-21.7142,148.8917,935
-21.7592,150.3333,600,-21.6942,150.3008,600
-21.7675,149.0642,1955,-21.7592,149.0617,548
-21.7717,116.9433,2208,-21.8175,117.0058,607
-21.7767,149.025,2762,-21.3867,148.9383,2024
-21.7775,146.1208,1699,-21.2075,145.6583,614
-21.7875,149.275,1673,-21.8133,149.2858,515
-21.7892,148.8392,1755,-21.7692,148.8592,965
-21.7942,149.0983,2224,-21.765,149.1125,1171
-21.7975,149.1608,2162,-21.7433,149.1017,1080
-21.8008,117.0492,2165,-21.8408,117.055,522
-21.8033,132.4983,2585,-21.8175,132.5175,673
-21.8125,148.9183,1433,-21.8175,148.9292,731
-21.8125,149.1975,1683,-21.8042,149.205,660
-21.8167,132.6292,2969,-21.815,132.6108,502
-21.8175,133.4242,2411,-21.8192,133.3875,614
-21.8175,148.9417,1289,-21.8017,148.9733,532
-21.8192,132.5867,3677,-21.89,132.6592,1660
-21.8242,148.5667,1233,-21.6808,148.5433,505
-21.8292,148.265,1906,-21.7942,148.2542,712
-21.8292,149.4908,941,-21.7392,149.6658,941
-21.8358,133.99,2309,-21.8975,134.0917,584
-21.84,116.7975,2191,-21.9175,116.8792,728
-21.8442,149.2583,1692,-21.8758,149.2875,623
-21.8475,132.4208,2834,-21.865,132.455,558
-21.8533,132.6317,2906,-21.8358,132.6217,787
-21.8617,132.4633,2841,-21.8792,132.4983,866
-21.865,117.1225,2398,-21.9317,117.1742,640
-21.8683,117.3542,2132,-21.8825,117.3525,538
-21.8692,133.3875,2404,-21.8675,133.4008,515
-21.8733,117.3317,2723,-22.0025,117.2667,939
-21.8808,116.7875,2135,-21.8608,116.805,505
-21.8842,117.1908,2309,-21.8858,117.1667,505
-21.8908,117.3992,2316,-21.925,117.4025,784
-21.9067,133.4517,2765,-21.9333,133.3333,948
-21.9092,149.3767,1148,-21.91,149.3508,942
-21.9125,149.0125,2158,-21.9267,149.0342,725
-21.9217,117.5175,1912,-21.935,117.5142,508
-21.9333,149.11,2637,-21.8583,149.1225,1716
-21.9342,117.4458,2257,-21.9258,117.4417,604
-21.9383,117.2558,2654,-21.9242,117.2625,611
-21.9383,149.045,2257,-21.9233,149.0883,955
-21.9408,116.7092,2188,-21.9775,116.6975,712
-21.9458,148.5717,1227,-21.9342,148.5525,496
-21.9475,149.3125,1925,-21.9233,149.2917,518
-21.9517,117.5042,2355,-21.96,117.515,594
-21.9525,149.265,2047,-21.7842,149.245,1024
-21.9533,150.6892,633,-21.795,150.4717,633
-21.96,149.4017,1233,-21.9633,149.395,679
-21.9625,132.5958,3100,-21.9617,132.6192,545
-21.9708,117.8392,2821,-21.9758,117.8292,656
-21.975,149.0892,1932,-21.9783,149.0975,578
-21.9783,117.3642,2552,-21.9625,117.3242,653
-21.9817,117.4617,2162,-21.9733,117.4583,493
-21.9825,117.8192,2742,-21.9883,117.82,492
-21.9842,132.6417,3366,-22.0975,132.7758,1181
-21.9842,149.3567,1689,-21.9575,149.345,492
-21.985,148.5175,1709,-21.9617,148.4008,899
-21.9883,149.4283,912,-21.9933,149.4275,575
-21.995,134.145,2280,-22.1767,134.2983,492
-21.995,130.7625,2618,-22.065,130.725,640
-21.9975,117.7983,2867,-22.1425,117.8008,971
-22.0008,149.285,1820,-21.9883,149.2808,633
-22.0042,117.5133,2417,-22.02,117.495,590
-22.0192,117.47,2486,-22.0517,117.4633,810
-22.0208,149.4458,1358,-22.0208,149.4292,879
-22.0217,117.7067,2601,-22.0125,117.7625,577
-22.0217,149.2558,1755,-22.01,149.2633,676
-22.0325,132.7308,2736,-22.035,132.7175,542
-22.035,149.41,1781,-22.0008,149.375,610
-22.0358,149.33,1683,-22.0167,149.3283,637
-22.0392,117.7958,2765,-22.0267,117.795,610
-22.045,149.2875,1266,-22.0408,149.2992,496
-22.05,117.56,2427,-22.0917,117.5225,758
-22.0683,149.4517,1400,-22.0617,149.44,541
-22.085,117.9092,2654,-22.0892,117.9192,535
-22.0892,131.4217,2752,-22.1283,131.4492,567
-22.0908,149.0767,1145,-22.085,149.0942,529
-22.0917,146.7092,1269,-22.2775,146.7358,535
-22.0917,117.6667,2365,-22.1067,117.6767,679
-22.0958,132.5942,2667,-22.1192,132.5875,571
-22.1025,117.925,2854,-22.1233,117.9408,879
-22.1025,117.7408,2654,-22.0717,117.7492,706
-22.1042,117.8475,2755,-22.0975,117.845,623
-22.1058,149.9075,597,-22.1192,149.7242,597
-22.1083,145.7283,1571,-21.8625,145.9925,528
-22.1092,114.005,1053,-23.0467,113.9392,939
-22.11,117.5775,2821,-22.1167,117.5783,659
-22.1133,149.4875,1043,-22.1,149.4758,548
-22.115,149.0433,1269,-22.1242,149.0133,722
-22.1167,117.5392,2372,-22.125,117.5458,509
-22.1208,117.6275,2716,-22.13,117.6308,522
-22.1283,132.7975,2811,-22.1383,132.8192,584
-22.1317,117.4125,3061,-22.1725,117.425,604
-22.1325,131.5217,2723,-22.1933,131.5475,532
-22.1367,117.8992,2749,-22.145,117.9192,492
-22.1425,117.57,2896,-22.1617,117.5875,666
-22.145,116.5775,2529,-22.1442,116.6933,761
-22.15,131.8158,2929,-22.3258,132.5625,748
-22.1517,116.7258,2345,-22.165,116.7125,515
-22.1525,117.465,2903,-22.1517,117.4358,600
-22.1533,117.6533,2910,-22.1683,117.6433,522
-22.1567,117.9333,2916,-22.16,117.8958,1010
-22.1575,149.1633,1666,-22.2292,149.1842,735
-22.1575,149.2717,1607,-22.1692,149.2825,672
-22.165,148.4483,1568,-22.115,148.4258,883
-22.1733,132.6442,3205,-22.2,132.6875,689
-22.1858,132.1383,2683,-22.1917,131.8717,495
-22.1867,116.7067,2549,-22.1692,116.7567,745
-22.1875,117.9767,2375,-22.1958,117.9692,496
-22.1892,149.215,1230,-22.1967,149.2017,515
-22.1967,116.4542,2358,-22.1592,116.4467,738
-22.2025,116.7592,2562,-22.2108,116.7592,509
-22.2025,117.7342,2723,-22.2042,117.74,552
-22.2042,117.8775,3166,-22.2292,117.8117,1050
-22.2058,149.1733,1594,-22.1942,149.155,505
-22.215,117.1383,2959,-22.2183,117.1592,492
-22.22,117.5442,2791,-22.23,117.565,501
-22.2208,117.9492,2805,-22.2333,117.9025,775
-22.2208,117.185,3179,-22.2267,117.1933,860
-22.2208,149.4775,813,-22.2083,149.4567,709
-22.2217,117.6025,3270,-22.2342,117.5867,587
-22.2233,117.7825,3205,-22.2592,117.9517,1181
-22.2233,116.6133,1998,-22.2158,116.6258,525
-22.225,116.7233,2637,-22.2667,116.7658,666
-22.225,117.4892,2952,-22.2242,117.4717,551
-22.2275,117.4442,3303,-22.2775,117.4225,689
-22.2292,116.8933,2752,-22.2658,116.8942,725
-22.2292,117.2283,3287,-22.2542,117.2525,1020
-22.2333,117.305,3024,-22.2325,117.3242,633
-22.2333,117.7117,2572,-22.2308,117.7192,496
-22.235,117.9808,2644,-22.2417,117.9617,548
-22.2358,118.1225,3369,-22.3033,118.1625,965
-22.24,117.7367,2693,-22.2275,117.745,617
-22.2408,117.8475,2657,-22.2308,117.85,499
-22.2458,115.8842,1197,-22.2733,115.9908,666
-22.2467,149.4942,659,-22.2325,149.4892,495
-22.2475,116.4908,2280,-22.2133,116.4708,578
-22.2492,117.0183,2352,-22.2358,117.0083,496
-22.2558,132.9692,3264,-22.2983,132.9325,942
-22.2558,118.3375,2559,-22.2683,118.34,601
-22.2583,149.4367,898,-22.2758,149.4075,603
-22.2592,118.2825,2913,-22.265,118.275,627
-22.2608,116.92,2723,-22.2458,116.9125,660
-22.2625,116.6967,2828,-22.2825,116.7367,745
-22.2658,118.2358,2785,-22.315,118.2542,505
-22.2675,116.985,2522,-22.2517,116.9617,620
-22.2683,117.3825,3398,-22.275,117.6867,1443
-22.2692,118.1533,3333,-22.2442,118.1308,715
-22.2758,116.885,2782,-22.2808,116.87,729
-22.2775,117.5017,3133,-22.2783,117.5292,880
-22.2775,117.6383,2847,-22.2642,117.6233,731
-22.2833,117.5783,3366,-22.2617,117.4867,1175
-22.2842,133.0067,3097,-22.3025,133.0225,591
-22.2858,118.19,3054,-22.2892,118.1783,653
-22.2883,132.8008,3589,-22.8683,133.5433,1477
-22.2942,116.525,2539,-22.275,116.5025,938
-22.3,116.7658,3116,-22.2867,116.82,1141
-22.3067,118.2983,3067,-22.3333,118.2692,791
-22.3075,132.785,3126,-22.3033,132.7883,574
-22.3125,116.8142,2509,-22.3017,116.8117,498
-22.3175,116.9133,3080,-22.3267,116.9067,869
-22.3192,116.945,2667,-22.3033,116.93,522
-22.3208,116.8867,3064,-22.33,116.8825,594
-22.3242,133.0467,3179,-22.2817,132.98,788
-22.3267,118.065,3684,-22.3625,118.0917,1080
-22.335,118.3817,3077,-22.3958,118.3642,778
-22.3358,131.31,2821,-22.1708,131.4483,630
-22.3383,116.8758,3267,-22.2167,116.9883,1414
-22.34,132.8508,3083,-22.3325,132.8317,603
-22.3458,150.6308,590,-22.3442,150.6108,535
-22.3558,130.7775,2690,-22.3458,131.135,630
-22.3575,150.5975,1427,-22.3633,150.5875,739
-22.36,117.995,3690,-22.38,118.005,787
-22.3617,150.5783,1748,-22.535,150.6642,1712
-22.3617,116.5367,2332,-22.3558,116.5425,541
-22.37,150.6742,587,-22.4067,150.68,505
-22.3758,116.5767,2358,-22.3158,116.5367,810
-22.385,118.1083,3533,-22.3867,118.0733,630
-22.3917,118.3942,2857,-22.3908,118.3742,518
-22.3925,118.5117,3188,-22.3858,118.5308,731
-22.3958,118.0175,3927,-22.4075,118.0067,522
-22.4017,150.6025,1177,-22.4058,150.6008,610
-22.4033,150.6425,1020,-22.405,150.6358,837
-22.4042,118.66,2713,-22.4567,118.6558,647
-22.405,118.56,3202,-22.4667,118.47,906
-22.4058,150.5775,1722,-22.3725,150.5775,860
-22.4092,118.43,2972,-22.435,118.4275,722
-22.41,116.5467,2345,-22.39,116.5358,758
-22.4175,118.0358,3940,-22.62,118.4342,1516
-22.4258,150.1967,1190,-22.46,150.2167,1049
-22.4267,116.555,2224,-22.4225,116.55,581
-22.4275,117.7767,2687,-22.445,117.8067,548
-22.43,118.1117,3599,-22.4375,118.0925,516
-22.4333,118.0825,3713,-22.4358,118.0733,492
-22.4342,149.0925,1017,-22.4375,149.1025,502
-22.4408,118.5533,2910,-22.43,118.5583,502
-22.445,118.6075,3011,-22.425,118.6,626
-22.4458,117.3733,3208,-22.435,117.4283,571
-22.4492,117.3325,3129,-22.4483,117.3608,721
-22.4558,118.1833,3293,-22.4642,118.1875,643
-22.4567,117.4558,3549,-22.4642,117.4475,518
-22.4567,150.7375,741,-22.4608,150.6658,686
-22.4567,117.4342,3553,-22.4542,117.32,1158
-22.4575,118.7733,3297,-22.565,118.7483,1083
-22.4592,150.2617,849,-22.4675,150.2625,538
-22.4617,117.3058,3697,-22.435,117.5708,1663
-22.4733,149.835,967,-22.4908,149.8333,715
-22.4742,147.8767,1804,-22.4808,147.8767,515
-22.4742,117.3225,3257,-22.4692,117.3167,525
-22.475,117.4183,3536,-22.4725,117.435,761
-22.48,116.6992,2411,-22.4742,116.685,509
-22.4817,118.6642,2673,-22.4917,118.6467,498
-22.4833,118.06,3024,-22.4925,118.0525,492
-22.485,149.3233,1961,-22.5083,149.3767,515
-22.485,150.2725,1250,-22.5042,150.26,565
-22.485,118.7175,2742,-22.4917,118.73,538
-22.4892,117.2917,2903,-22.4767,117.3033,659
-22.49,150.6292,974,-22.4708,150.6267,732
-22.4925,118.235,3795,-22.5217,118.2108,525
-22.4942,116.6783,2434,-22.4758,116.7925,817
-22.495,118.5508,2939,-22.5008,118.5433,633
-22.4992,117.7825,3080,-22.5917,117.8642,558
-22.5017,150.3217,902,-22.505,150.3158,538
-22.5083,116.9192,2611,-22.5033,116.9267,663
-22.5092,118.0283,3825,-22.51,118.1283,1148
-22.5092,116.9792,2657,-22.5033,116.955,597
-22.5092,117.4075,3133,-22.4942,117.4158,670
-22.5092,118.7967,3205,-22.4783,118.7625,719
-22.5142,116.94,2677,-22.5292,117.0383,716
-22.5183,118.4867,3001,-22.5275,118.4933,587
-22.5183,133.1075,3087,-22.4867,133.0808,673
-22.5208,118.8375,3028,-22.5267,118.825,712
-22.5225,146.7475,1643,-22.6058,146.7883,676
-22.5242,149.8208,1256,-22.5633,149.8375,892
-22.5267,118.0642,3756,-22.5208,118.0542,735
-22.5275,117.0558,2752,-22.4983,117.1167,958
-22.5308,118.9325,2959,-22.5442,118.9292,502
-22.5325,117.0208,2641,-22.5208,116.9942,545
-22.5333,118.1708,3507,-22.5467,118.1825,502
-22.5342,118.3592,3159,-22.5308,118.315,515
-22.54,118.4975,3110,-22.5967,118.5667,660
-22.5433,150.2925,2555,-22.9017,150.2883,2460
-22.545,117.605,2775,-22.5508,117.625,650
-22.5458,118.5967,2896,-22.5558,118.5975,505
-22.5475,118.135,3789,-22.5117,118.1575,1073
-22.55,147.9458,2286,-22.5708,147.9583,597
-22.5508,148.1633,2204,-22.5625,148.1183,1164
-22.5558,150.3067,2368,-22.5517,150.2967,512
-22.5567,118.22,3900,-22.4567,118.1275,1305
-22.5617,118.1608,3333,-22.5575,118.1533,669
-22.565,148.2525,1535,-22.5633,148.23,512
-22.5658,117.3717,2874,-22.5608,117.3833,683
-22.5717,118.5142,2998,-22.5783,118.5117,492
-22.5733,149.8458,928,-22.5792,149.8542,509
-22.5733,118.9508,2965,-22.55,118.8867,630
-22.5742,119.0358,2893,-22.6092,118.9542,640
-22.5758,133.1017,3244,-22.4808,132.9975,820
-22.5767,147.9517,2424,-22.6308,148,974
-22.5767,118.6033,3185,-22.5908,118.6175,564
-22.5775,118.0892,3008,-22.5667,118.0908,574
-22.5792,133.2967,2877,-22.605,133.2892,640
-22.5792,149.4608,1555,-22.5675,149.4525,801
-22.5825,150.3367,1574,-22.5908,150.3125,682
-22.5825,118.345,3421,-22.5692,118.305,794
-22.5825,116.7558,2312,-22.5367,116.755,754
-22.585,118.4958,3047,-22.5508,118.505,570
-22.5892,149.3625,2040,-22.1075,149.3733,945
-22.5983,119.0717,2867,-22.6008,119.0525,610
-22.6008,149.8983,1660,-22.7208,149.885,1195
-22.6033,118.6275,3333,-22.6483,118.6242,837
-22.6042,118.41,3087,-22.6058,118.3967,545
-22.605,117.5975,2588,-22.5875,117.6025,551
-22.6067,118.1408,4019,-22.585,118.1017,1602
-22.6075,150.3492,1072,-22.6092,150.3417,613
-22.615,117.7117,3254,-22.6425,117.7475,751
-22.6192,150.2917,2020,-22.575,150.3,1476
-22.6233,116.6042,2250,-22.6242,116.6125,541
-22.6283,117.1092,2562,-22.6342,117.0775,496
-22.6417,133.2875,2824,-22.625,133.2383,531
-22.6433,117.0633,2765,-22.6508,117.0783,810
-22.6442,116.6575,2358,-22.6983,116.79,836
-22.645,117.0508,2631,-22.6483,117.0583,558
-22.645,118.2592,3608,-22.6258,118.3,1154
-22.6492,118.545,3572,-22.7008,118.52,761
-22.6508,150.5258,1302,-22.6792,150.555,1063
-22.6517,115.5308,1322,-22.7192,115.5492,886
-22.6517,148.0117,2473,-22.6808,148.0192,968
-22.6558,148.325,1650,-22.6592,148.2675,683
-22.6558,117.6608,3530,-22.6517,117.6692,1014
-22.6575,150.3983,843,-22.6658,150.3917,506
-22.6583,150.68,784,-22.6658,150.7325,594
-22.6625,117.6308,3077,-22.655,117.6483,548
-22.6667,116.725,2299,-22.6608,116.6967,695
-22.6742,117.555,2729,-22.6225,117.59,718
-22.6758,117.0525,2772,-22.6867,117.0308,752
-22.6758,150.3433,1919,-22.6583,150.3125,998
-22.6767,118.6233,3320,-22.6675,118.5958,758
-22.6783,118.5833,3438,-22.6583,118.5525,581
-22.6792,149.8583,1348,-22.6542,149.8783,696
-22.6817,118.2608,2992,-22.6733,118.2683,522
-22.6842,131.2817,2644,-22.6417,131.3567,735
-22.6867,117.7342,3261,-22.7058,117.7542,660
-22.6867,117.965,3795,-22.6217,118.1075,1423
-22.69,117.0192,2811,-22.7483,116.9817,905
-22.69,117.8467,3441,-22.6767,117.8967,725
-22.6917,149.8783,1049,-22.6892,149.8717,548
-22.6933,148.035,2509,-22.7242,148.0625,1132
